name,producer,href,image_url,description
Earl Grey Extra Bold (International Blend)  20 Envelopes,17,https://twinings.co.uk/products/earl-grey-extra-bold-international-blend-20-envelopes,https://cdn.shopify.com/s/files/1/0533/6743/9558/files/27_540x.jpg?v=1686842080,"Black tea flavoured with bergamot.At Twinings, we've been blending Earl Grey tea for nearly two centuries. But sometimes, a little change can be good. That's why we are excited to bring you Extra Bold Earl Grey- a modern twist to a classic tea.  Starting with our original Earl Grey tea, we added more of its exquisite flavour to create a mouth-watering tea with a rich, vibrant taste.This tea is only sold in our International markets and is exclusively available to Twinings Direct in the UK."
Pure Oolong Tea (International Blend)  20 Envelopes,17,https://twinings.co.uk/products/pure-oolong-tea-international-blend-20-envelopes,https://cdn.shopify.com/s/files/1/0533/6743/9558/files/28_540x.jpg?v=1686842103,"Oolong tea has a very long and rich history. Its origins are said to go back over 1000 years to the Baiyun region in the Fujian Province in China. Unlike black teas that are fully oxidized or green teas that undergo no oxidation, Oolong is formed through a special technique that results in the tea's partial oxidation.After withering, the tea is placed in muslin sacks and gently rolled. This bruises the leaf slightly, causing some oxidation to occur. This is repeated several times until the tea leaf turns darker green or reddish in appearance. Our Pure Oolong tea is golden in colour with a warm, toasty taste.This tea is only sold in our International markets and is exclusively available to Twinings Direct in the UK."
Darjeeling  40 Tea Bags,17,https://twinings.co.uk/products/darjeeling-40-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/files/ProductImageTemplate1600x1600_84_540x.jpg?v=1696858311,"What does it taste like? Light & delicate with a subtle, fragrant edge.Where does it come from? Darjeeling in north east India isn't easy to get to. Even the famous antique train has to wind its way carefully through valleys and around mountains to get there. But the cup of golden Darjeeling tea once you arrive makes it all worthwhile. It's known as the Champagne of teas and we definitely think it's a reason to celebrate.What makes this tea different? The combination of first & second flush teas in this blend gives a beautiful, unique & delicate flavour.  Blended and packed in Hampshire."
Dark Caramel  40 Tea Bags,17,https://twinings.co.uk/products/dark-caramel-40-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Dark-Caramel-40-Tea-Bags_540x.jpg?v=1619773570,"We've brought a small quantity back as a limited edition, so get this whilst stock's last. MAX ORDER PER CUSTOMER OF 10 UNITS.This is exactly how it sounds, a black tea with the smell and taste of caramel, perfect for those looking to cut down on their usual ""milk and 2"" cup of tea.  There are hints of toffee, the taste of molasses and notes of brown sugar, making this Dark Caramel the perfect guilt free indulgent treat for the middle of the day.  Behind the number As of 2019, 22% of people in the UK added sugar to their regular cup of tea. This caramel flavoured tea is for that 22%; a tea that is already slightly sweet - just boil, brew and enjoy!  Alternative milk pairing: Hazelnut milk.  Sourcing All Twinings teas are sourced within the guidelines or our Sourced with Care programme. Dark Collection uses our finest Assam and Kenyan teas to create a strong base to highlight the natural flavours that have been added to the blend."
English Breakfast Decaffeinated  40 Tea Bags,17,https://twinings.co.uk/products/english-breakfast-decaffeinated-40-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/files/Twinings-English-Breakfast-Decaffeinated-40-Tea-Bags_73052403-ce85-4939-9ecb-645a124562cf_540x.jpg?v=1701428073,"What does it taste like? It's a tea with a lot of body and a light finish.  Where does it come from? Our master blenders get to visit thousands of tea gardens to find the best teas for our English Breakfast Decaffeinated*. We choose Kenyan teas for their bright amber colour and refreshing taste. It makes for a truly great cup of tea that you can enjoy all day long.  What makes this tea different? We blend the finest Kenyan teas in our English Breakfast Decaffeinated, for their rich and refreshing flavour.*decaffeinated to 0.2%"
Ceylon  40 Tea Bags,17,https://twinings.co.uk/products/ceylon-40-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/files/Twinings-Ceylon-40-Tea-Bags_540x.jpg?v=1701082492,"What does it taste like? Crisp, rounded & refreshing. It's a tea to really savour.  Where does it come from? Sri Lanka, previously known as Ceylon, is often described as The Pearl of the Indian Ocean. The steep dramatic hills and brilliant sunshine provide spectacular scenery and make for a very special cup of tea. It's the high altitude that gives the tea that deliciously refreshing quality.  What makes this tea different? We choose the highest quality handpicked leaves at just the right time for this deliciously refreshing cup of tea.  Blended and packed in Hampshire."
Short Dated Strawberry Green Tea  40 Loose Pyramid Tea Bags,17,https://twinings.co.uk/products/short-dated-strawberry-green-tea-40-loose-pyramid-tea-bags,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==","THIS PRODUCT HAS A BEST BEFORE DATE OF MAY 2024The TeaThere are some flavour combinations that are just meant to be and we've teamed up two of the best in our Strawberry Green Tea. Taste the roasted notes of pan-fried green tea followed by an explosion of fruitiness from sweet strawberries. It's a super light, zinger of a drink. The Pouch The pouch contains 40loose pyramid bags which are‚NOT‚individually wrapped.For Food Service These tea pouches are great for smaller catering environments such as cafes, restaurants and B&Bs. For the ultimate show stopper effect, serve the loose leaf pyramid tea bag in a glass mug and watch the magic of the leaves unfold."
Nambarrie  120 Tea Bags,17,https://twinings.co.uk/products/nambarrie-120-tea-bags,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==","A unique blend of finest Indian & African leaves gives a strong and rich tea which is full of flavour. A bold, hearty tea that can be relied on for the perfect cup any time of day.Nambarrie Tea has proudly been part of Northern Ireland's history since the first tea leaves were blended on York Street, Belfast in 1860. With over 150 years of blending expertise, Nambarrie has become embedded in our community life, being passed down through generations as a family favourite.Nice and strong."
Lady Grey Loose Tea Caddy  500g Loose Tea,17,https://twinings.co.uk/products/lady-grey-loose-tea-caddy-500g,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Lady-Grey-Loose-Tea-Caddy-500g_540x.jpg?v=1620377988,"Loose black tea with citrus peels and citrus flavour.They say behind every great man is an even greater woman. Inspired by rolling orange and lemon groves, we developed Lady Grey for Earl Grey lovers who wanted something a little bit fruitier. We couldn't possibly play favourites, but Lady Grey will always have a special place in our hearts.  What does it taste like? A light, refreshing tea with juicy citrus notes. Delicious and full of zesty brightness.  What makes this tea different? The zesty orange. It's the perfect addition for its refreshing fruity flavour. It's the original and still the best."
Liquorice & Spearmint  20 Tea Bags,17,https://twinings.co.uk/products/liquorice-spearmint-20-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Liquorice-Spearmint-20-Tea-Bags_540x.jpg?v=1619775873,"Lemon flavoured Liquorice and Spearmint infusion.  Discover irresistible infusions for the flavour curious. Tempting fruit and herbal infusions, packed full of extraordinary flavours and natural ingredients. Sugar free, all natural ingredients and caffeine free.  This is a satisfyingly sweet blend for liquorice lovers. Cooling spearmint leaves round off the sweetness, combined with zesty lemon peel to make this a really refreshing drink."
Discovery Collection Budding Meadow Camomile  15 Pyramid Tea Bags,17,https://twinings.co.uk/products/discovery-collection-budding-meadow-camomile-pyramid-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Discovery-Collection-Budding-Meadow-Camomile-Pyramid-Tea-Bag_540x.jpg?v=1620311569,"The Budding Meadow Camomile from our Discovery Collectionis pure and simple. Just the whole heads of camomile flowers plucked and dried straight from the field for a wonderfully relaxing Infusion.The beautifully designed box contains a lovely little golden bag filled with loose leaf pyramid tea bags.The best camomile evokes the essence of a summer meadow: floral, uplifting and with a breezy scent that calms the spirit. By using whole pollen heads our Master Blenders capture the sweet nature of camomile, creating a blend that carries you gently to the meadow of your imagination. A perfect infusion for moments of calm.""Perfect little gift - great for all occasions throughout the year"""
Refresh Double Mint  40 Loose Pyramid Tea Bags,17,https://twinings.co.uk/products/refresh-double-mint-40-loose-pyramid-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/Refresh-Double-Mint-Pyramid-Bag-NON-ENVELOPED_540x.jpg?v=1656333568,"The TeaNeed to refresh in an instant? Grab a cup of our extra minty Refresh, the ultimate mint experience. This naturally caffeine-free infusion contains smooth peppermint rounded off with bursts of sweet spearmint.The Pouch The pouch contains 40loose pyramid bags which are‚NOT‚individually wrapped.For Food Service These tea pouches are great for smaller catering environments such as cafes, restaurants and B&Bs. For the ultimate show stopper effect, serve the loose leaf pyramid tea bag in a glass mug and watch the magic of the leaves unfold."
Unwind Spiced Apple & Camomile  40 Loose Pyramid Tea Bags,17,https://twinings.co.uk/products/unwind-spiced-apple-camomile-40-loose-pyramid-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/Unwind-Spiced-Apple-Camomile-Pyramid-Bag-pouch_8a346ea7-7bd7-449f-939e-a2ca512fe4fa_540x.jpg?v=1656333504,"The TeaIt's been a long day and you need that moment to relax your soul. The flavours of lightly spiced apple and sweet camomile are perfect for when you grab a minute just for you. This mellow, caffeine free infusion is the perfect 'ahhhh' moment you're looking for.The Pouch The pouch contains 40 loose pyramid bags which are‚NOT‚individually wrapped.For Food Service These tea pouches are great for smaller catering environments such as cafes, restaurants and B&Bs. For the ultimate show stopper effect, serve the loose leaf pyramid tea bag in a glass mug and watch the magic of the leaves unfold."
